"","Year","Area","Street","Street.2"
"512",2011,"Birmingham","Bournbrookroad",NA
"513",2011,"Birmingham","Bournvillefrontoffice",NA
"514",2011,"Birmingham","Bournvillefrontoffice",NA
"515",2011,"Birmingham","Bournvillelane",NA
"516",2011,"Birmingham","Bournvillelane",NA
"517",2011,"Birmingham","Bournvillelanefrontoffice",NA
"518",2011,"Birmingham","Bowlinggreenroad",NA
"519",2011,"Birmingham","Bristolrd",NA
"520",2011,"Birmingham","Bristolrd",NA
"521",2011,"Birmingham","Bristolrd",NA
"522",2011,"Birmingham","Bristolrd",NA
"523",2011,"Birmingham","Bristolrdsellyoak",NA
"524",2011,"Birmingham","Bristolrdsouth",NA
"525",2011,"Birmingham","Bristolrdsouth",NA
"526",2011,"Birmingham","Bristolrdsth",NA
"527",2011,"Birmingham","Bristolrdnorthfield",NA
"528",2011,"Birmingham","Bristolrdsellyoak",NA
"529",2011,"Birmingham","Bristolroad",NA
"530",2011,"Birmingham","Bristolroad",NA
"531",2011,"Birmingham","Bristolroad",NA
"532",2011,"Birmingham","Bristolroad",NA
"533",2011,"Birmingham","Bristolroad",NA
"534",2011,"Birmingham","Bristolroad",NA
"535",2011,"Birmingham","Bristolroad",NA
"536",2011,"Birmingham","Bristolroad",NA
"537",2011,"Birmingham","Bristolroad",NA
"538",2011,"Birmingham","Bristolroad",NA
"539",2011,"Birmingham","Bristolroad",NA
"540",2011,"Birmingham","Bristolroad",NA
"541",2011,"Birmingham","Bristolroad",NA
"542",2011,"Birmingham","Bristolroad",NA
"543",2011,"Birmingham","Bristolroadnorthfield",NA
"544",2011,"Birmingham","Bristolroadsellyoak",NA
"545",2011,"Birmingham","Bristolroadsellyoak",NA
"546",2011,"Birmingham","Bristolroadsellyoak",NA
"547",2011,"Birmingham","Bristolroadsouthnorthfield",NA
"548",2011,"Birmingham","Bristolroadsouthsellyoak",NA
"549",2011,"Birmingham","Bristolroadsellyoak",NA
"550",2011,"Birmingham","Bristolroadsellyoak",NA
"551",2011,"Birmingham","Bristolroadsellyoak",NA
"552",2011,"Birmingham","Broadstreet",NA
"553",2011,"Birmingham","Broadstreet",NA
"554",2011,"Birmingham","Broadstreet",NA
"555",2011,"Birmingham","Broadstreetcitycentre",NA
"556",2011,"Birmingham","Broadstreetcitycentre",NA
"557",2011,"Birmingham","Brooklane",NA
"558",2011,"Birmingham","Bunburryroad",NA
"559",2011,"Birmingham","Bunburryroad",NA
"560",2011,"Birmingham","Burnhillgroveweoleycastlebirmingham",NA
"561",2011,"Birmingham","Carparkofbournvillelanep/Stn",NA
"562",2011,"Birmingham","Chinbrookroadbillsley",NA
"563",2011,"Birmingham","Churchhillnortthfield",NA
"564",2011,"Birmingham","Churchroad",NA
"565",2011,"Birmingham","Comptonroadcradleyheath",NA
"566",2011,"Birmingham","Costcuttersardernroad",NA
"567",2011,"Birmingham","Dawberryroad",NA
"568",2011,"Birmingham","Dawlishroad",NA
"569",2011,"Birmingham","Dingleclub",NA
"570",2011,"Birmingham","Doddingtonroad",NA
"571",2011,"Birmingham","Dogkennellane",NA
"572",2011,"Birmingham","Dogpoollane",NA
"573",2011,"Birmingham","Downfielddrive",NA
"574",2011,"Birmingham","Dudleybusstation",NA
"575",2011,"Birmingham","Dwellingslane",NA
"576",2011,"Birmingham","Eafo",NA
"577",2011,"Birmingham","Edgbastoncricketground",NA
"578",2011,"Birmingham","Edgbastonparkroad",NA
"579",2011,"Birmingham","Exeterrd/HubertRd",NA
"580",2011,"Birmingham","Fordhouselane",NA
"581",2011,"Birmingham","Fouracresquinton",NA
"582",2011,"Birmingham","Frogmillroadfrankley",NA
"583",2011,"Birmingham","Gennerslane",NA
"584",2011,"Birmingham","Glastonburyroad",NA
"585",2011,"Birmingham","Greatparkrubery",NA
"586",2011,"Birmingham","Griffinsbrooklane",NA
"587",2011,"Birmingham","Grosvenorshoppingcentre",NA
"588",2011,"Birmingham","Hagleyroad",NA
"589",2011,"Birmingham","Hagleyroad",NA
"590",2011,"Birmingham","Hagleyroad",NA
"591",2011,"Birmingham","Hagleyroad",NA
"592",2011,"Birmingham","Hagleyroad",NA
"593",2011,"Birmingham","Hagleyroad",NA
"594",2011,"Birmingham","Hagleyroad",NA
"595",2011,"Birmingham","Hagleyroad",NA
"596",2011,"Birmingham","Hagleyroad",NA
"597",2011,"Birmingham","Hagleyroadedgbaston",NA
"598",2011,"Birmingham","Hagleyroadeedgbaston",NA
"599",2011,"Birmingham","Harbornecricketclub",NA
"600",2011,"Birmingham","Harbornehighst",NA
"601",2011,"Birmingham","Harbornehighstreet",NA
"602",2011,"Birmingham","Harbornehighstreet",NA
"603",2011,"Birmingham","Harbornehighstreet",NA
"604",2011,"Birmingham","Harborneparkroad",NA
"605",2011,"Birmingham","Harbornepolicestation",NA
"606",2011,"Birmingham","Harbournecricketclub",NA
"607",2011,"Birmingham","Hawkesleyend",NA
"608",2011,"Birmingham","Hawkesleysquare",NA
"609",2011,"Birmingham","Hazelwellstreet",NA
"610",2011,"Birmingham","Heathmilllanedigbeth",NA
"611",2011,"Birmingham","Heronswood",NA
"612",2011,"Birmingham","Highst",NA
"613",2011,"Birmingham","Highstharborne",NA
"614",2011,"Birmingham","Highstharborne",NA
"615",2011,"Birmingham","Highstnorthfield",NA
"616",2011,"Birmingham","Highstreetharborne",NA
"617",2011,"Birmingham","Highstreetharborne",NA
"618",2011,"Birmingham","Highstreetharborne",NA
"619",2011,"Birmingham","Highstreetharborne",NA
"620",2011,"Birmingham","Highstreetharbourne",NA
"621",2011,"Birmingham","Highstreetharborne",NA
"622",2011,"Birmingham","Highstreetharborne",NA
"623",2011,"Birmingham","Highfdieldlane",NA
"624",2011,"Birmingham","Highfieldlane",NA
"625",2011,"Birmingham","Highfieldlanequinton",NA
"626",2011,"Birmingham","Hoggslanenorthfield",NA
"627",2011,"Birmingham","Hollybankroad",NA
"628",2011,"Birmingham","Holywoodbowlrubery",NA
"629",2011,"Birmingham","Homeaddress",NA
"630",2011,"Birmingham","Honningtoncrescentnorthfield",NA
"631",2011,"Birmingham","Jigginslane",NA
"632",2011,"Birmingham","Jigginslanebartleygreen",NA
"633",2011,"Birmingham","Kembertoneroad",NA
"634",2011,"Birmingham","Kingsnortongreen",NA
"635",2011,"Birmingham","Leechgreenrd",NA
"636",2011,"Birmingham","Leithgrove",NA
"637",2011,"Birmingham","Leithgrove",NA
"638",2011,"Birmingham","Longfellowroad",NA
"639",2011,"Birmingham","Longbridgelane",NA
"640",2011,"Birmingham","Longbridgelane",NA
"641",2011,"Birmingham","Longbridgelanewestheath",NA
"642",2011,"Birmingham","Longhamcroft",NA
"643",2011,"Birmingham","Lottieroad",NA
"644",2011,"Birmingham","Lutleygrove",NA
"645",2011,"Birmingham","Malinsroadharborne",NA
"646",2011,"Birmingham","Mandervillehouse",NA
"647",2011,"Birmingham","Marjoramclosehawksley",NA
"648",2011,"Birmingham","Masshouselane",NA
"649",2011,"Birmingham","Masshouselane",NA
"650",2011,"Birmingham","Maypolelane",NA
"651",2011,"Birmingham","Merrittshill",NA
"652",2011,"Birmingham","Metchleylane",NA
"653",2011,"Birmingham","Moatroad",NA
"654",2011,"Birmingham","Mounbattenhousewyndhamroad",NA
"655",2011,"Birmingham","Newstreetbr",NA
"656",2011,"Birmingham","Newstreetstation",NA
"657",2011,"Birmingham","Nortbworcestergolfclub",NA
"658",2011,"Birmingham","Northstreetharborne",NA
"659",2011,"Birmingham","Northstreetharborne",NA
"660",2011,"Birmingham","Northfieldhighstreet",NA
"661",2011,"Birmingham","Northfieldhighstreet",NA
"662",2011,"Birmingham","Oakridgeroadnorthfield",NA
"663",2011,"Birmingham","Oddingleyroad",NA
"664",2011,"Birmingham","Oddingleyroadwestheath",NA
"665",2011,"Birmingham","Paradiseforumbirmingham",NA
"666",2011,"Birmingham","Parsonshill",NA
"667",2011,"Birmingham","Pershoreroad",NA
"668",2011,"Birmingham","Pershoreroad",NA
"669",2011,"Birmingham","Pershoreroad",NA
"670",2011,"Birmingham","Pershoreroad",NA
"671",2011,"Birmingham","Pershoreroad",NA
"672",2011,"Birmingham","Pershoreroad",NA
"673",2011,"Birmingham","Pershoreroad",NA
"674",2011,"Birmingham","Pershoreroad",NA
"675",2011,"Birmingham","Pershoreroad",NA
"676",2011,"Birmingham","Pershoreroad",NA
"677",2011,"Birmingham","Pershoreroad",NA
"678",2011,"Birmingham","Pershoreroadsouthkingsnorton",NA
"679",2011,"Birmingham","Poolecrescentharborne",NA
"680",2011,"Birmingham","Poplaravenue",NA
"681",2011,"Birmingham","Portlandsroad",NA
"682",2011,"Birmingham","Princethorperoad",NA
"683",2011,"Birmingham","Qecasualty",NA
"684",2011,"Birmingham","Qehospital",NA
"685",2011,"Birmingham","Qehospital",NA
"686",2011,"Birmingham","Qualityhotel",NA
"687",2011,"Birmingham","Queenelizabethhospital",NA
"688",2011,"Birmingham","Raddlebarnroad",NA
"689",2011,"Birmingham","Richmondhillroad",NA
"690",2011,"Birmingham","Richmondroad",NA
"691",2011,"Birmingham","Roseroad",NA
"692",2011,"Birmingham","Roseroadharborne",NA
"693",2011,"Birmingham","Sainsburysfrankleybeechesrdnorthfield",NA
"694",2011,"Birmingham","Selcroftave",NA
"695",2011,"Birmingham","Shannonrdkingsnorton",NA
"696",2011,"Birmingham","Shawbrookgrove",NA
"697",2011,"Birmingham","Shellforecourtbristolrd",NA
"698",2011,"Birmingham","Sirhiltonsroadwestheath",NA
"699",2011,"Birmingham","Snax24forcourt",NA
"700",2011,"Birmingham","Solihullhighstreet",NA
"701",2011,"Birmingham","Solihullhighstreetoutsiderosies",NA
"702",2011,"Birmingham","Stanleyroadquinton",NA
"703",2011,"Birmingham","Stoneroadedgbaston",NA
"704",2011,"Birmingham","Stonehouselane",NA
"705",2011,"Birmingham","Stratfordroadsparkbrookbirmingham",NA
"706",2011,"Birmingham","Thefold",NA
"707",2011,"Birmingham","Thefoldkingsnorton",NA
"708",2011,"Birmingham","Thejesterph",NA
"709",2011,"Birmingham","Theparadequeenswaycitycentre",NA
"710",2011,"Birmingham","Theroyaloakpublichousepershoreroad",NA
"711",2011,"Birmingham","Threehorshoesph",NA
"712",2011,"Birmingham","Threeshiresoakroad",NA
"713",2011,"Birmingham","Threeshiresroad",NA
"714",2011,"Birmingham","Trescotteroad",NA
"715",2011,"Birmingham","Turvesgreen",NA
"716",2011,"Birmingham","Unknown",NA
"717",2011,"Birmingham","Valbourneroadkingsheath",NA
"718",2011,"Birmingham","Vicarageroadkingsheath",NA
"719",2011,"Birmingham","Vineyardroadnorthfield",NA
"720",2011,"Birmingham","Warlane",NA
"721",2011,"Birmingham","Watfordrdcotteridge",NA
"722",2011,"Birmingham","Weollycastleroad",NA
"723",2011,"Birmingham","Westminsterroad",NA
"724",2011,"Birmingham","Wolverhamptonstreet",NA
"725",2011,"Birmingham","Woodhouseroadquinton",NA
"726",2011,"Birmingham","Woodmeadowroad",NA
"727",2011,"Birmingham","Worldsendlane",NA
"728",2011,"Birmingham","Worldsendlane",NA
"729",2011,"Birmingham","Worldsendlanequinton",NA
"730",2011,"Birmingham","Worldsendlanequinton",NA
"731",2011,"Birmingham","Acardiancentre",NA
"732",2011,"Birmingham","Adderleyroad",NA
"733",2011,"Birmingham","Airnightclub",NA
"734",2011,"Birmingham","Albertroadhandsworthbirmingham",NA
"735",2011,"Birmingham","Arcadiacentrebirminghamcitycentre",NA
"736",2011,"Birmingham","Arcadian",NA
"737",2011,"Birmingham","Arcadian",NA
"738",2011,"Birmingham","Arcadianbirminghamcitycentre",NA
"739",2011,"Birmingham","Arcadiancenterbirmingham",NA
"740",2011,"Birmingham","Arcadiancentre",NA
"741",2011,"Birmingham","Arcadiancentre",NA
"742",2011,"Birmingham","Arcadiancentre",NA
"743",2011,"Birmingham","Arcadiancentre",NA
"744",2011,"Birmingham","Arcadiancentre",NA
"745",2011,"Birmingham","Arcadiancentre",NA
"746",2011,"Birmingham","Arcadiancentre",NA
"747",2011,"Birmingham","Arcadiancentre",NA
"748",2011,"Birmingham","Arcadiancentre",NA
"749",2011,"Birmingham","Arcadiancentre",NA
"750",2011,"Birmingham","Arcadiancentre",NA
"751",2011,"Birmingham","Arcadiancentre",NA
"752",2011,"Birmingham","Arcadiancentre",NA
"753",2011,"Birmingham","Arcadiancentre",NA
"754",2011,"Birmingham","Arcadiancentrebham",NA
"755",2011,"Birmingham","Arcadiancentrebirmingham",NA
"756",2011,"Birmingham","Arcadiancentrebirminghamcitycentre",NA
"757",2011,"Birmingham","Arcadiancentreladywellwalk",NA
"758",2011,"Birmingham","Arcadiancentreladywellwalk",NA
"759",2011,"Birmingham","Arcadianentertainmentcentrebirmingham",NA
"760",2011,"Birmingham","Arcadiancitycentre",NA
"761",2011,"Birmingham","Arcadianhurststreet",NA
"762",2011,"Birmingham","Astonhotel",NA
"763",2011,"Birmingham","Astonpolicestation",NA
"764",2011,"Birmingham","Astonvillafootballground",NA
"765",2011,"Birmingham","Attenboroughclose",NA
"766",2011,"Birmingham","Awayfanscoachparkbhamcfc",NA
"767",2011,"Birmingham","Awaysupportersentrancebcfc",NA
"768",2011,"Birmingham","Barrisa",NA
"769",2011,"Birmingham","Bathrowbirmingham",NA
"770",2011,"Birmingham","Bathstreetcitycentre",NA
"771",2011,"Birmingham","Bcfchomefanscaraprke",NA
"772",2011,"Birmingham","Bcfcground",NA
"773",2011,"Birmingham","Bcfctiltonroadentrance",NA
"774",2011,"Birmingham","Berkeleystreet",NA
"775",2011,"Birmingham","Berkeleystreet",NA
"776",2011,"Birmingham","Berkleystreet",NA
"777",2011,"Birmingham","B'hamNewStreetStation",NA
"778",2011,"Birmingham","Bigbitebroadstreet",NA
"779",2011,"Birmingham","Bigwokrestaurantbirmingham",NA
"780",2011,"Birmingham","Birchfieldroadperrybarr",NA
"781",2011,"Birmingham","Birchfieldroadbirmingham",NA
"782",2011,"Birmingham","Birchfieldroadcitycentre",NA
"783",2011,"Birmingham","Birchfiledroad",NA
"784",2011,"Birmingham","Birminghamcityfccoachpark",NA
"785",2011,"Birmingham","Birminghammagistratescourt",NA
"786",2011,"Birmingham","Birminghamnewst",NA
"787",2011,"Birmingham","Birminghamnewstreetstation",NA
"788",2011,"Birmingham","Birminghamnewstreet",NA
"789",2011,"Birmingham","Bishopgatestreetjunctionofbroadstreet",NA
"790",2011,"Birmingham","Bishopgatestreetcitycentre",NA
"791",2011,"Birmingham","Bishopsgatestreet",NA
"792",2011,"Birmingham","Blissbarbroadstreet",NA
"793",2011,"Birmingham","Blissnightclubbroadstbirmingham",NA
"794",2011,"Birmingham","Blissnightclubbroadst",NA
"795",2011,"Birmingham","Blissbroadst",NA
"796",2011,"Birmingham","Bordesleygreen",NA
"797",2011,"Birmingham","Bordesleygreenrd",NA
"798",2011,"Birmingham","Bradfordstbirmingham",NA
"799",2011,"Birmingham","Braodstreetcitycentre",NA
"800",2011,"Birmingham","Braodstreetcitycentre",NA
"801",2011,"Birmingham","Braodstreetcitycentre",NA
"802",2011,"Birmingham","Braodstreetcitycentre",NA
"803",2011,"Birmingham","Braodstreetcitycentre",NA
"804",2011,"Birmingham","Braodstreetcitycentre",NA
"805",2011,"Birmingham","Briarrosephbennettshill",NA
"806",2011,"Birmingham","Brightonarmsph",NA
"807",2011,"Birmingham","Bristolroadbirmingham",NA
"808",2011,"Birmingham","Bristolroadedgbaston",NA
"809",2011,"Birmingham","Bristolstbirminghamcitycentre",NA
"810",2011,"Birmingham","Bristolstreet",NA
"811",2011,"Birmingham","Bristolstreet",NA
"812",2011,"Birmingham","Bristolstreetsouth",NA
"813",2011,"Birmingham","Bristolstreetsouth",NA
"814",2011,"Birmingham","Brittaniahotel",NA
"815",2011,"Birmingham","Broadst",NA
"816",2011,"Birmingham","Broadst",NA
"817",2011,"Birmingham","Broadst",NA
"818",2011,"Birmingham","Broadst",NA
"819",2011,"Birmingham","Broadst",NA
"820",2011,"Birmingham","Broadst",NA
"821",2011,"Birmingham","Broadst",NA
"822",2011,"Birmingham","Broadst",NA
"823",2011,"Birmingham","Broadst",NA
"824",2011,"Birmingham","Broadst",NA
"825",2011,"Birmingham","Broadstgasstreetcitycentre",NA
"826",2011,"Birmingham","Broadstbham",NA
"827",2011,"Birmingham","Broadstbham",NA
"828",2011,"Birmingham","Broadstcitycentre",NA
"829",2011,"Birmingham","Broadstcitycentrebirmingham",NA
"830",2011,"Birmingham","Broadstbham",NA
"831",2011,"Birmingham","Broadstbham",NA
"832",2011,"Birmingham","Broadstbham",NA
"833",2011,"Birmingham","Broadstbham",NA
"834",2011,"Birmingham","Broadstbham",NA
"835",2011,"Birmingham","Broadstbham",NA
"836",2011,"Birmingham","Broadstbham",NA
"837",2011,"Birmingham","Broadstbham",NA
"838",2011,"Birmingham","Broadstbirmingham",NA
"839",2011,"Birmingham","Broadstbirmingham",NA
"840",2011,"Birmingham","Broadstbirmingham",NA
"841",2011,"Birmingham","Broadstreet",NA
"842",2011,"Birmingham","Broadstreet",NA
"843",2011,"Birmingham","Broadstreet",NA
"844",2011,"Birmingham","Broadstreet",NA
"845",2011,"Birmingham","Broadstreet",NA
"846",2011,"Birmingham","Broadstreet",NA
"847",2011,"Birmingham","Broadstreet",NA
"848",2011,"Birmingham","Broadstreet",NA
"849",2011,"Birmingham","Broadstreet",NA
"850",2011,"Birmingham","Broadstreet",NA
"851",2011,"Birmingham","Broadstreet",NA
"852",2011,"Birmingham","Broadstreet",NA
"853",2011,"Birmingham","Broadstreet",NA
"854",2011,"Birmingham","Broadstreet",NA
"855",2011,"Birmingham","Broadstreet",NA
"856",2011,"Birmingham","Broadstreet",NA
"857",2011,"Birmingham","Broadstreet",NA
"858",2011,"Birmingham","Broadstreet",NA
"859",2011,"Birmingham","Broadstreet",NA
"860",2011,"Birmingham","Broadstreet",NA
"861",2011,"Birmingham","Broadstreet",NA
"862",2011,"Birmingham","Broadstreet",NA
"863",2011,"Birmingham","Broadstreet",NA
"864",2011,"Birmingham","Broadstreet",NA
"865",2011,"Birmingham","Broadstreet",NA
"866",2011,"Birmingham","Broadstreet",NA
"867",2011,"Birmingham","Broadstreet",NA
"868",2011,"Birmingham","Broadstreet",NA
"869",2011,"Birmingham","Broadstreet",NA
"870",2011,"Birmingham","Broadstreet",NA
"871",2011,"Birmingham","Broadstreet",NA
"872",2011,"Birmingham","Broadstreet",NA
"873",2011,"Birmingham","Broadstreet",NA
"874",2011,"Birmingham","Broadstreet",NA
"875",2011,"Birmingham","Broadstreet",NA
"876",2011,"Birmingham","Broadstreet",NA
"877",2011,"Birmingham","Broadstreet",NA
"878",2011,"Birmingham","Broadstreet",NA
"879",2011,"Birmingham","Broadstreet",NA
"880",2011,"Birmingham","Broadstreet",NA
"881",2011,"Birmingham","Broadstreet",NA
"882",2011,"Birmingham","Broadstreet",NA
"883",2011,"Birmingham","Broadstreet",NA
"884",2011,"Birmingham","Broadstreet",NA
"885",2011,"Birmingham","Broadstreet",NA
"886",2011,"Birmingham","Broadstreet",NA
"887",2011,"Birmingham","Broadstreet",NA
"888",2011,"Birmingham","Broadstreet",NA
"889",2011,"Birmingham","Broadstreet",NA
"890",2011,"Birmingham","Broadstreet",NA
"891",2011,"Birmingham","Broadstreet",NA
"892",2011,"Birmingham","Broadstreet",NA
"893",2011,"Birmingham","Broadstreet",NA
"894",2011,"Birmingham","Broadstreet",NA
"895",2011,"Birmingham","Broadstreet",NA
"896",2011,"Birmingham","Broadstreet",NA
"897",2011,"Birmingham","Broadstreet",NA
"898",2011,"Birmingham","Broadstreet",NA
"899",2011,"Birmingham","Broadstreet",NA
"900",2011,"Birmingham","Broadstreet",NA
"901",2011,"Birmingham","Broadstreet",NA
"902",2011,"Birmingham","Broadstreet",NA
"903",2011,"Birmingham","Broadstreet",NA
"904",2011,"Birmingham","Broadstreet",NA
"905",2011,"Birmingham","Broadstreet",NA
"906",2011,"Birmingham","Broadstreet",NA
"907",2011,"Birmingham","Broadstreet",NA
"908",2011,"Birmingham","Broadstreet",NA
"909",2011,"Birmingham","Broadstreet",NA
"910",2011,"Birmingham","Broadstreet",NA
"911",2011,"Birmingham","Broadstreet",NA
"912",2011,"Birmingham","Broadstreet",NA
"913",2011,"Birmingham","Broadstreet",NA
"914",2011,"Birmingham","Broadstreet",NA
"915",2011,"Birmingham","Broadstreet",NA
"916",2011,"Birmingham","Broadstreet",NA
"917",2011,"Birmingham","Broadstreet",NA
"918",2011,"Birmingham","Broadstreet",NA
"919",2011,"Birmingham","Broadstreet",NA
"920",2011,"Birmingham","Broadstreet",NA
"921",2011,"Birmingham","Broadstreet",NA
"922",2011,"Birmingham","Broadstreetcitycentre",NA
"923",2011,"Birmingham","Broadstreetbirmingham",NA
"924",2011,"Birmingham","Broadstreetbirmingham",NA
"925",2011,"Birmingham","Broadstreetbirmingham",NA
"926",2011,"Birmingham","Broadstreetoppositewalkabout",NA
"927",2011,"Birmingham","Broadstreetoutsideroccocco",NA
"928",2011,"Birmingham","Broadstreetb'ham",NA
"929",2011,"Birmingham","Broadstreetb'ham",NA
"930",2011,"Birmingham","Broadstreetbirmingham",NA
"931",2011,"Birmingham","Broadstreetbirmingham",NA
"932",2011,"Birmingham","Broadstreetbirmingham",NA
"933",2011,"Birmingham","Broadstreetbirmingham",NA
"934",2011,"Birmingham","Broadstreetbirmingham",NA
"935",2011,"Birmingham","Broadstreetbirmingham",NA
"936",2011,"Birmingham","Broadstreetbirmingham",NA
"937",2011,"Birmingham","Broadstreetbirmingham",NA
"938",2011,"Birmingham","Broadstreetbirmingham",NA
"939",2011,"Birmingham","Broadstreetbirmingham",NA
"940",2011,"Birmingham","Broadstreetbirmingham",NA
"941",2011,"Birmingham","Broadstreetbirmingham",NA
"942",2011,"Birmingham","Broadstreetbirmingham",NA
"943",2011,"Birmingham","Broadstreetbirmingham",NA
"944",2011,"Birmingham","Broadstreetbirmingham",NA
"945",2011,"Birmingham","Broadstreetbirmingham",NA
"946",2011,"Birmingham","Broadstreetbirmingham",NA
"947",2011,"Birmingham","Broadstreetbirmingham",NA
"948",2011,"Birmingham","Broadstreetbirmingham",NA
"949",2011,"Birmingham","Broadstreetbirmingham",NA
"950",2011,"Birmingham","Broadstreetbirmingham",NA
"951",2011,"Birmingham","Broadstreetbirmingham",NA
"952",2011,"Birmingham","Broadstreetbirmingham",NA
"953",2011,"Birmingham","Broadstreetbirmingham",NA
"954",2011,"Birmingham","Broadstreetbirmingham",NA
